,artist,genre,genre_id,track_name,lyric
12,Nicki Minaj,Hip Hop/Rap,18,Mona Lisa,"You make me, you make me, ooh
You make me

If you look at my
If you look at my love
You'll see
You'll see, I ain't worried about a he
See
I ain't worried about a he
I ain't worried about a he
I ain't never taking niggas, ain't worry 'bout me
If you look at my
If you look at my love
I ain't worried about a he
And he ain't worried 'bout me
Live of my love
'Cause he ain't worried about me
Live of my love, me
I ain't never taking niggas, ain't worry 'bout me

You make me feel blue
You make me feel super
You make me feel super
Look at me
Me
He ain't worried about me
And I'll pick up that lease
He ain't worried about me
See
If it's you and me then it's you and me
Baby we don't worry about keys
You make me
Make me feel stuck
You don't give two fucks
He ain't worried 'bout me he just trying to bust nuts
Times up
All that bullshit lines up
All that talkin' bout boy what you gonna do
Boy get ya mind up

If you look at my
If you look at my love
You'll see
You'll see, I ain't worried about a he
See
I ain't worried about a he
I ain't worried about a he
I ain't never taking niggas, ain't worry 'bout me
If you look at my
If you look at my love
I ain't worried about a he
And he ain't worried 'bout me
Live of my love
'Cause he ain't worried about me
Live of my love, me
I ain't never taking niggas, ain't worry 'bout me

I don't wanna fight but, I'll fuck around and shoot you
I don't wanna fight but, you gave me no more trust
I will fuck around and end your life

If you look at my
If you look at my love
You'll see
You'll see, I ain't worried about a he
See
I ain't worried about a he
I ain't worried about a he
I ain't never taking niggas, ain't worry 'bout me
If you look at my
If you look at my love
I ain't worried about a he
And he ain't worried 'bout me
Live of my love
'Cause he ain't worried about me
Live of my love, me
I ain't never taking niggas, ain't worry 'bout me"
13,Nicki Minaj,Hip Hop/Rap,18,Roman Holiday,"Fuck your fucking cunt bitches Roman
Take a short vacation, Roman
You'll be okay

You need to know your station, Roman
Some alterations on your clothes
And your brain

Take a little break, little break from your silencing
There's so much you can take, you can take
I know how bad you need a Roman holiday
Roman holiday, a Roman holiday

You done! You tight
You suck at life
You don't want a round three?
You done suffered twice

Worship the queen and you might could pass
Keep it real! These bitches couldn't wipe my ass
Anyway, stylists, go get Bvlgari
I am the ultimate Svengali

You, you bitches can't even spell that
You, you hoes buggin'
Repel that
Let me tell you this, sister

I am, I am colder than a blister
'Cause my flow's so sick
And I'm a lunatic
And this can't be cured with no elixir

'Cause y'all know who the fuck, what the fuck I do
I done put the pressure to every thug I knew
Quack quack to a duck and a chicken, too
Put the hyena in a freakin' zoo

Take your medication, Roman
Take a short vacation, Roman
You'll be okay

You need to know your station, Roman
Some alterations on your clothes
And your brain

Take a little break, little break from your silencing
There's so much you can take, you can take
I know how bad you need a Roman holiday
Roman holiday, a Roman holiday

Witch! Twitch! Bitch
Motherfucking right! This is World War 6
This right here might make a bitch die
And this right here gon' make a bitch cry

And if we're being honest, I am such a great guy
And this what I do when a bitch breaks flock
I'm a put her in a dungeon under, under

No, them bitches ain't eating! They dying of hunger
Motherfucker, I need! Who the fuck is this hoe?
And, yes, maybe just a touch of tourettes
Get my wigs! Terrence, go and get my barrettes

Take your medication, Roman
Take a short vacation, Roman
You'll be okay

You need to know your station, Roman
Some alterations on your clothes
And your brain

Take a little break, little break from your silencing
There's so much you can take, you can take
I know how bad you need a Roman holiday
Roman holiday, a Roman holiday

Come, all ye faithful
Joyful and triumphant
I am Roman Zolanski

Come, all ye faithful
Joyful and triumphant
I am Roman Zolanski

Come, all ye faithful
Joyful and triumphant
I am Roman Zolanski

Talking 'bout me! You talking about me
I dare a motherfucker to be talking about me
That bitch must be smokin' a couple of OC
They want the outline! I give them a goatee

Goddamn motherfucker, you talking about me?
I dare a motherfucker be talking about me?
That bitch must be smokin' a couple of OC
A-buh-buh-buh, I give them the goatee

Take your medication, Roman
Take a short vacation, Roman
You'll be okay

You need to know your station, Roman
Some alterations on your clothes
And your brain

Take a little break, little break from your silencing
There's so much you can take, you can take
I know how bad you need a Roman holiday
Roman holiday, a Roman holiday"
14,Nicki Minaj,Hip Hop/Rap,18,Here I Am,"Why is that you could only see the worst in me?
I swear sometimes I feel like it nurtures me
But to keep it all real is kinda hurtin' me
I could say I'm done with it, but it lurks in me

So Imma just tell myself that it works for me
Take a real long drive in the Mer-ce-des
And I might pop a couple of them per-co-cets
Yeah that'll make me transform to Hercules

Here I am, here I am, so tell me, 'cause I am
Here I am, here I am, so tell me, 'cause I am
Here I am, here I am, so tell me, 'cause I am

I swear to God, man, everything in life is old
And the only thing that change is the price of gold
Even in the afterlife Imma fight your soul
'Cause the second time around I'll be twice as grown

So do you take me to be who I am?
To have and to hold till death do us part
'Cause if not it's just best we both part
'Cause how am I supposed to finish what you start?

You got me thinkin' twice to just breathe
Then you say I won't survive if I leave
But I got a couple of tricks up my sleeve
I no longer need your attention, at ease

It's a joke, it's a game,
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar

It's a joke, it's a game,
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar

It's a joke, it's a game,
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar

It's a joke, it's a game,
Why am I still keeping score?
I'm in pain, I'm ashamed
I'm a woman, hear me roar

Here I am, here I am
So take me as I am"
16,Nicki Minaj,Hip Hop/Rap,18,Win Again,"I came out looking to party, and now I'm owning that building
You bitches can't get my spot until I start raising some children
These bitches all in they feelings, can't fuck with Nicki they know it
They know that Nicki a poet, pop me a bottle of Moet
They said I couldn't, but I did it though
Tell 'em I got that hour glass figure though
Can't stop me, don't watch me, you better just watch your nigga ho
I'm in that big boy, I am in beast mode
Beast make that G code
Bitches ain't got drive, these bitches gone get repo'd
I am a monster, this is ambition
This the type of car that you keep a bad bitch in

Not that I don't got good vision, but I don't see competition
They want me to come and help them but I am not a magician
I'm on them fo-fours I'm tipping, you better move out my way
I am not here to play, Pinkprint can't be delayed

'Cause I win again, 'cause I win again, and I win again, and I win again
And I win again, and I win again, and I win again, yeah I win again
Can't tell me nothing about it, your opinion isn't doubted
Go against me, then you made a mistake

Yo, yo, 'cause I came out, '09 when promoters brought Wayne out
Lewinsky, like I couldn't get the stain out
I been bad, like cutting school, and staying out
I been hotter then vacationing, and laying out
I sat back, and watched how it was playing out
They diss me, but running and took the same route
Uh, but no, they not Nicki, wrist on Ice and yes my wrist Bricky
If I leave, the game will miss Nicki, not a website booking,
Money, this says 50
Pop bottles with my bitches and get pissy
This shit ain't got no more integrity
Don't write they raps, and plus they flow shitty
Don't make me expose you bitch, I'm too busy
Hoped on the Bridge-y, New York City
Nicki Still the queen, Niggas already
(Hoped on the Bridge-y, New York City
Nicki Still the queen, Niggas already)

Soon as I came in I told them that I would become the greatest
Muhammad Ali, these bitches, and that can't be debated
I never chicken'd, I skated, I know they mad that I made it
All this money I made, all my bitches is laced

'Cause I win again, 'cause I win again, and I win again, and I win again
And I win again, and I win again, and I win again, yeah I win again
Can't tell me nothing about it, your opinion isn't doubted
Go against me, then you made a mistake

So good, so real, so good, yeah
I'm a win again, I'm a win again

I'm Meryl Streep to all these bitches, they can't do what I do
Sometimes I just look in the mirror and I be like, ""Why you?""
Yeah, I know that they mad, but I'm a shit on my critics some more

I am...
I am...
I am still gonna do, what he sent me to do
That's kill, kill, everything in, everything in my way,
That's kill, kill, everything in, everything in my way,
That's kill, kill, everything in, everything in my way

They know I am a champion, no, champions do, it's all champions do"
17,Nicki Minaj,Hip Hop/Rap,18,Shanghai,"On a real nigga, I'm a real nigga
I run around with them real niggas
Got real sons, I need a real sitter
When I leave niggas, they get real bitter
On a real nigga, I'm a real nigga
I'mma run around with them real niggas
Roll upon ya, rull upon ya
Roll upon ya, rull upon ya

8 mil on that new thing, tied up like my shoe string
Ain't fucking with you bitch niggas, and that's real rap but I do sing
Make room when I come by, ain't speaking, I'm dumb high
Just heard niggas got jokes, it's a matter of time before one dies
'Cause them dudes out and them two's out, all sixes like school's out
Niggas know when they talk slick that I'm winning fresh,
They'll get chewed out
'Cause them dudes out and them two's out, all sixes like school's out
Niggas know when they talk slick that I'm winning fresh,
They'll get chewed out
Their shit ain't regular rich, so they end up in a ditch
I'm not a regular bitch, so when niggas see me, they jump on my dick
He not a regular shooter, so when you see me, salute-a
Ain't got a knife in my hand, but I'm choppin' it up
With some niggas from Cuba

On a real nigga, I'm a real nigga
I run around with them real niggas
Got real sons, I need a real sitter
When I leave niggas, they get real bitter
On a real nigga, I'm a real nigga
I'mma run around with them real niggas
Roll upon ya, rull upon ya
Roll upon ya, rull upon ya

Ask Jay who he married, 80 thousand in Paris
Stadiums with Queen B and thoses selfies, got them aggy
These bitches is light-weight, I'm always at fight-weight
Wrist game is on ice skate, 'cause we move work through that Tri-State
'Cause them boys out, and them toys out, still banging that noise out
You could get it in the winter-time or that Mayweather like Floyd's out
'Cause them boys out, and them toys out, still banging that noise out
You could get it in the winter-time or that Mayweather like Floyd's out
All of these bitches in pocket, I'm 'bout to make a deposit
Tell 'em to go 'head and gossip, as long as your house is the size
Of my closet
Anybody I call, they picks up, even if they was gettin' they dicks up
These niggas don't make a mix-up, tell 'em niggas go step they bricks up
Tell 'em niggas go step they bricks up,
(Tell 'em niggas go step they bricks up)

On a real nigga, I'm a real nigga
I run around with them real niggas
Got real sons, I need a real sitter
When I leave niggas, they get real bitter
On a real nigga, I'm a real nigga
I'mma run around with them real niggas
Roll upon ya, rull upon ya
Roll upon ya, rull upon ya

When we bang, bye
Pop pills, now we Shanghai
When we bang, bye
Pop pills, now we Shanghai
When we bang, bye
Pop pills, now we Shanghai
Shanghai, Shanghai, Shanghai
Shanghai, Shanghai, Shanghai
Shanghai, Shanghai, Shanghai
Shanghai, Shanghai, Shanghai
When we bang, bye
Pop pills, now we Shanghai, yeah
When we bang, bye
Pop pills, now we Shanghai, yeah"
18,Nicki Minaj,Hip Hop/Rap,18,Your Love,"Shawty, I'ma only tell you this once: you the illest; (Ba-pa-dot-dot-doh...)
And for your lovin', I'm a die hard like Bruce Willis... (Ba-pa-dot-dot-doh...)
You got spark, you, you got spunk;
You, you got something all the girls want...
You're like a candy store, and I'm a toddler;
You got me wantin' more and ma-ma-more of 
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... your love, your love...
Your love, your love... your love, your love...

Uh... uh, yo...
He the type to pop tags, and be cockin' the brim;
Might breeze through The Ave, might stop at the gym,
And he keep a du-rag, keep the wave on swim;
Wa-wa-waves on swim, so they hate on him...

Anyway, I think I met him sometime before,
In a different life, or where I record...
I mean... he was Adam, I think I was Eve,
But my vision ends with the apple on the tree...

S-S-S on my chest, 'cause I'm ready to save him,
Ready to get buck on anybody that plays him...
And I think I love him, I love him just like I raised him;
When he call me ""Mama"", ""Lil' Mama"", I call him ""Baby""...

Shawty, I'ma only tell you this once: you the illest; (Ba-pa-dot-dot-doh...)
And for your lovin', I'm a die hard like Bruce Willis... (Ba-pa-dot-dot-doh...)
You got spark, you, you got spunk;
You, you got something all the girls want...
You're like a candy store, and I'm a toddler;
You got me wantin' more and ma-ma-more of 
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... your love, your love...
Your love, your love... your love, your love...

Mm-hmm... yo... yo...
He the type to keep a couple hundred grand in a rubber band;
Just left Money Gram in the Lemon Lam...
Hot damn, make me scream like Summer Jam;
I mean, that nigga must be from the motherland...

Anyway, I think I met him in the sky;
When I was a geisha, he was a samurai...
Somehow I understood him when he spoke Thai;
Never spoke lies and he never broke fly...

S-S-S on my chest, let me get my cape on;
He's so thugged out, Ghostface and Raekwon...
Konvict! Just like Akon,
'Cause you know the snitches be putting the Jake-on...

Shawty, I'ma only tell you this once: you the illest; (Ba-pa-dot-dot-doh...)
And for your lovin', I'm a die hard like Bruce Willis... (Ba-pa-dot-dot-doh...)
You got spark, you, you got spunk;
You, you got something all the girls want...
You're like a candy store, and I'm a toddler;
You got me wantin' more and ma-ma-more of 
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... (Yeah...) Your love, your love... (Yeah...)
Your love, your love... your love, your love...
Your love, your love... your love, your love...

Find me in the dark, I'll be in the stars;
Find me in your heart - I'm in need of your love...
Your love... your love, your love...
Baby, you're the illest...
Your love...

Your love..."
19,Nicki Minaj,Hip Hop/Rap,18,Catch Me,"Extracurricular,
Parallel and then I am perpendicular
Hit 'em with the oh now that's just ridiculous
We could've kid up all these particulars
That could have been the homicide vehicular
You wasn't in to no state to speed off
You was buggin out, ya you was p'd off
We was just chilling up at the ski loft
Thinkin' we was on, you telling me we off
Your whole vibe changed when you got the phone call
That's the affect they call a snow ball,
Next thing you know I was running down the hall,
Saying, ""Please come back, I have given my all.""
I have given my all
Funny how you could always make me feel small
I have given my all

Catch me, catch me, I think I'm gonna fall
My mind is made up, I'm waiting for you
I'm waiting on you, waiting, boy
My mind is set, I'm waiting on you
I'm waiting for you, waiting boy
Could you catch me, could you catch me,
Could you catch me?
I am waiting on you to catch me

You want it, oh, so bad to prove points
But your game always makes me lose points
And your game always makes me concur
That maybe I should have never taken you from her
But with all of the aforementioned
I am still trapped in your dimension
So I will be on the mountain waiting
'Cause I am in need of more attention
Could've called back, just to say some
I'ma fall back, in the bass drum
Please come to, destination
I'm not doing well, exclamation
You succeeded at your attempts to make me
Need you desperately, to vindicate me
It's funny how you could always make me feel small
I have given my all

Catch me, catch me, I think I'm gonna fall
My mind is made up, I'm waiting for you
I'm waiting on you, waiting, boy
My mind is set, I'm waiting on you
I'm waiting for you, waiting, boy
Could you catch me, could you catch me,
Could you catch me?
I am waiting on you to catch me

Oh, oh, OK, oh, oh, OK, oh, oh, OK
It's whatever you say,
Eh, eh,
It's whatever you say,
Eh, eh,

My mind is made up, I'm waiting for you
I'm waiting on you, waiting, boy
My mind is set, I'm waiting on you,
I'm waiting for you, waiting, boy
Could you catch me, could you catch me,
Could you catch me?
I am waiting on you to catch me"
20,Nicki Minaj,Hip Hop/Rap,18,Want Some More,"Want some more
Want some more
Even though a nigga been getting to it
Want some more
(Still want some more)
Want some more
Want some more
Every time I end up getting to it
Want some more

When they start talking crazy that's when I know that they
(Want some more)
I know that I'm getting it, but fuck it 'cause I
(Want some more)
When they start talking crazy that's when I know that they
(Want some more)
Every time I end up getting it
(Want some more)

I'm in this bitch, I'm getting money
One minute they hate me then they love me
Ain't got nothing for me, these dudes is funny
That's why I'm throwing shade like it's sunny
Who had Eminem on the first album?
Who had Kanye saying ""She a problem""?
Who the fuck came in the game made her own cologne?
Who made Lil Wayne give 'em five million?
Why the fuck I gotta say it, though?
You niggas don't know it yet?
Football touchdown on the Boeing jet
You my son, but I'm just not showing yet
Miss Icy, but it ain't snowing yet
You can tell I'm the illest 'cause my dividend is the biggest
Bitches ain't sitting with us, all my niggas in Margielas (Oh!)
Is pigs flying? Is these bitches trying me?
They think it's sweet? Oh, these bitches got diabetes!
You seen that list? It was me, Baby, Jay Z and Diddy

Want some more
Want some more
Even though a nigga been getting to it
Want some more
(Still want some more)
Want some more
Want some more
Every time I end up getting to it
Want some more

When they start talking crazy that's when I know that they
(Want some more)
I know that I'm getting it, but fuck it 'cause I
(Want some more)
When they start talking crazy that's when I know that they
(Want some more)
Every time I end up getting it
(Want some more)

(Yo, Yo)
I'm in this bitch I'm hassadiddy
I popped a Perc and I said ""thank you""
I'm popping tags everyday, it look like my B-Day
These bitches suck, so I nick name these bitches BJ
They want that union, they want that D. Wade
I tell a ho ""just be happy they getting leeway""
My name Barbie, bitch (My name Barbie, bitch)
Alexander, made me Queen
I'm pulling up with the King, I'm late to my own party, bitch
Want it, I get it, I don't be wanting for nothing
I mean, I do what I do and it must be counting for something
I don't be jumping from topic to topic, stay in my pocket
I got your rent in my pocket, so can I pay you to pop it?
Cash money, getting six albums
No bitch niggas want to bitch out
You niggas apologize and a nigga diss you?
That's a big problem

Want some more
Want some more
Even though a nigga been getting to it
Want some more
(Still want some more)
Want some more
Want some more
Every time I end up getting to it
Want some more"
21,Nicki Minaj,Hip Hop/Rap,18,HOV Lane,"Zipping, I'm zipping, I'm zippin'
Soon as they come out, I'm dippin'
Big ass closet, I'm trippin'
Big booty strippers, I'm tippin'
Big ass chain, I'm heavy
And it didn't cost me a penny
They pay me to rock it
Damn, I got niggas in pocket
Superbowl, Grammys
What a hell of a jammie!
All these bitches my sons
I'mma get 'em a nanny
Argentina for Pepsi; Orlando All-Star
Fuck you said, bitch?; Fuck you, pornstar
I don't do shotgun, I be driving my own car
I don't do shots, neither, I'm buying the whole bar
Holy Moly, G copped me a Rolly
I ain't catchin' the puck but iced out like a goalie, nigga

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I travel more than you walking with a basketball
I'm out in Spain, running games with the El Matador
I'm in my own lane, you ain't in my categor
You like a Rav 4; I'm like the Aventador
Birkin bags, man I murk them ads
When I re-up on reloaded, I'mma hurt them bad
Every shoot is hot; when I'm out, I'm spotted
They gone frame the receipt if I sign the dotted
N-N-Niggas on Banshees is speedin'
Dirt bikes is out for the season
Back break wheelie and leanin'
Damn, a bitch late for a meetin'
NYPD comin'
Belt Parkway, we gunnin'
Double our engine hummin'
Acting a fool, we dumbin'

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

Nintendo and we in the end-zone
I don't give a fuck ho
Like we in the friend zone
What the fuck it look like
What the fuck it's hitting fo'
Tell them bitches
You you ain't about that life!

Nintendo and we in the end-zone
I don't give a fuck ho
Like we in the friend zone
What the fuck it look like
What the fuck it's hitting fo'
Tell them bitches
You you ain't about that life!

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train

I'm in the HOV lane
I'm in the HOV lane
And you, you, you? Soul Train"
22,Nicki Minaj,Hip Hop/Rap,18,Anaconda,"My anaconda don't
My anaconda don't
My anaconda don't want none
Unless you got buns, hun

Boy toy named Troy
Used to live in Detroit 
Big dope dealer money
He was getting some coins
Was in shoot outs with the law
But he live in a palace
Bought me Alexander McQueen
He was keeping me stylish
Now that's real, real, real
Gun in my purse
Bitch I came dressed to kill
Who wanna go first?
I had 'em pushin' daffodils
I'm high as hell
I only took a half a pill
I'm on some dumb shit

By the way, what he say?
He can tell I ain't missing no meals
Come through and fuck him in my automobile
Let him eat it with his grills
He keep telling me to chill
And he telling me it's real
That he love my sex appeal
Say he don't like 'em boney
He want something he can grab
So I pulled up in the Jag
And I hit 'em with the jab like
Dun-d-d-dun-dun-d-d-dun-dun

My anaconda don't
My anaconda don't
My anaconda don't want none
Unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

This dude named Michael
Used to ride motorcycles
Dick bigger than a tower
I ain't talking about Eiffel's
Real country-ass nigga
Let me play with his rifle
Pussy put his ass to sleep
Now he calling me NyQuil
Now that bang, bang, bang
I let him hit it 'cause he slang cocaine
He toss my salad like his name Romaine
And when we done
I make him buy me Balmain
I'm on some dumb shit

By the way, what he say?
He can tell I ain't missing no meals
Come through and fuck him in my automobile
Let him eat it with his grills
He keep telling me to chill
And he telling me it's real
That he love my sex appeal
Say he don't like 'em boney
He want something he can grab
So I pulled up in the Jag
And I hit 'em with the jab like
Dun-d-d-dun-dun-d-d-dun-dun

My anaconda don't
My anaconda don't
My anaconda don't want none
Unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

Little in the middle but she got much back
Little in the middle but she got much back
Little in the middle but she got much back
Oh my God
(Look at her butt)

My anaconda don't
My anaconda don't
My anaconda don't want none
Unless you got buns, hun

D-d-don't, my anaconda don't
D-d-d-d-don't want none
Unless you got buns, hun

Oh my gosh, look at her butt
Oh my gosh, look at her butt
Oh my gosh, look at her butt
(Look at her butt)
Look at, look at, look at
Look at her butt

Yeah, he love this fat ass
Yeah, this one is for my bitches with a fat ass in the fucking club
I said, where my fat ass big bitches in the club?
Fuck the skinny bitches, fuck the skinny bitches in the club
I wanna see all the big fat ass bitches in the motherfucking club
Fuck you if you skinny bitches, what?

Yeah, I got a big fat ass
Come on

Hey!
Hey!
Hey!"
23,Nicki Minaj,Hip Hop/Rap,18,Dear Old Nicki,"Maybe you died 'cause everybody asked me, ""Where you at?""
I tried to channel you in hopes that I could stare you back
But it's like every intersection we just missed each other
You got your fans waiting, tell me you ain't six feet under
And tell that you coming back and you just took a break
Maybe I blamed you for everything - that was my mistake
In hindsight, I loved your rawness and I loved your edge
'Cause it was you who talked me down from jumping off the ledge
Your earrings bamboo
Your long nails, too
Your BMW
Every time you came through
You was the brave heart
You stole Wayne heart
You never switched it up
You played the same part
But I needed to grow
And I needed to know
Were there some things inside of me that I needed to show?
So I just deaded you
Left you in all black
But dear, old Nicki
Please call back

You told me you'd come when I needed you
And you said it so sweetly I believed you
But I'm standing here calling
I can't see you
But I am holding you, holding you, holding you to that

Yo, did I chase the glitz and glamour?
Money, fame and power?
'Cause if so that will forever go down my lamest hour
I should've kept you with me, gettin' at them nameless cowards
There was no match for you
Couldn't defeat your prowess
I had to make them changes - I hope you understood
You see for every bad, I did a ton of good
But you was underground and I was mainstream
I live the life now, that we would daydream
My only wish is you come enjoy it with me
Get on them conference calls
Go meet them lawyers with me
The money came, yeah
Tripled and quadrupled it
But I still miss us when we was just on some stupid shit
And it still fucked the media
They ridiculed you
Never believed in ya
They just deaded you
Left you in all black
But dear, old Nicki
Please call back

You told me you'd come when I needed you
And you said it so sweetly I believed you
But I'm standing here calling
I can't see you
But I am holding you, holding you, holding you to that

And yes I'm holding you, holding you, holding you
And yes I'm holding you, holding you, holding you
And yes I'm holding you, holding you, holding you to that

And yes I'm holding you, holding you, holding you
And yes I'm holding you, holding you, holding you
And yes I'm holding you, holding you, holding you to that"
